sentence_idx	title	sentence	CSI	subject	object	sức mạnh	thiết kế	giá	tính năng	an toàn
268	So sánh nhanh Hyundai Tucson 2020 và Mazda CX-5 2020	mazda cx - 5 phiên_bản nâng_cấp được trang_bị các tiện_ích an_toàn cao_cấp hơn hẳn so với hyundai_tucson	1	1&& 2&& 3&& 4&& 		0	0	0	0	3
138	So sánh Hyundai Kona 2020 và Honda HR-V 2020	danh_sách trang_bị an_toàn trên 2 mẫu xe đều có những tính_năng hiện_đại và cần_thiết , nhưng nhìn_chung kona vẫn nhỉnh hơn	1	18&& 		0	0	0	0	3
306	So sánh nhanh Suzuki Swift 2019 và Honda Jazz 2019	trang_bị an_toàn cơ_bản với các tính_năng abs / ebd / ba tương_tự các mẫu xe cùng tầm tiền	1		13&& 14&& 15&& 16&& 17&& 18&& 	0	0	0	0	2
225	So sánh nhanh  KIA Morning 2019 và Toyota Wigo 2019	tính_năng an_toàn của kia morning s có phần trội hơn đối_thủ	1	4&& 5&& 6&& 	11&& 	0	0	0	0	3
9	Chi tiết Vinfast Fadil giá từ 336 triệu	và các trang_bị an_toàn của xe phải nói là đầy ấn_tượng nếu so với các đối_thủ trong phân khúc	1	6&& 	15&& 16&& 17&& 18&& 19&& 	0	0	0	0	3
9	Chi tiết Vinfast Fadil giá từ 336 triệu	đối_với phiên_bản cao_cấp , hệ_thống an_toàn của xe cũng vượt trôi hơn với đến 6 túi khí trong khi các đối_thủ khác chỉ có túi khí	1	8&& 	20&& 21&& 22&& 	0	0	0	0	3
230	So sánh nhanh Chevrolet Cruze 2017 và Kia Cerato 2017	một lần nữa kia cerato 2017 lại vượt_trội hơn hẵn đối_thủ với đầy_đủ các tính_năng an_toàn , trong khi chevy cruze 2017 chỉ được trang_bị an_toàn nhỉnh hơn những mẫu xe hạng b	1	4&& 5&& 6&& 	20&& 21&& 22&& 	0	0	0	0	3
248	So sánh nhanh Honda City và KIA Rio	vệ tính_năng an_toàn , honda city được coi là tốt nhất nhì phân khúc khi chẳng có đối_thủ nào được trang_bị tới “ tận răng ” đến thế	1	5&& 6&& 	13&& 14&& 	0	0	0	0	3
318	So sánh nhanh Toyota Vios và Suzuki Ciaz	sau khi nhận được sự nâng_cấp đáng_kể về tính_năng an_toàn , vios 1.5 g nay đã có_thể tự_tin hơn khi so_kè cùng các đối_thủ trong phân khúc ở hạng_mục này với phanh abs / ebd / ba	1	12&& 13&& 14&& 	23&& 24&& 25&& 26&& 27&& 	0	0	0	0	2
300	So sánh nhanh Nissan Navara EL và Mitsubishi Triton 4x2 AT	danh_sách an_toàn của hai đối_thủ gần như tương_đồng khi triton 4x2 không trang_bị hệ_thống hỗ_trợ phanh gấp ba so với đối_thủ	1	10&& 11&& 	5&& 21&& 	0	0	0	0	2
383	So sánh xe Honda City RS 2021 và Toyota Vios GR-S 2021: Chọn xe sedan thể thao nào?	tuy_nhiên , mức giá cao hơn 31 triệu đồng so với đối_thủ sẽ là chi_tiết khiến nhiều băn_khoăn khi lựa_chọn	1		12&& 	0	0	1	0	0
427	So sánh xe Kia Seltos Premium 2021 và Peugeot 2008 GT Line 2021: Cuộc chiến SUV đô thị "hot" tại Việt Nam	lợi_thế của kia seltos premium 2021 là mức giá rẻ hơn đối_thủ chỉ 720 triệu đồng cùng thiết_kế được đánh_giá là ấn_tượng hàng_đầu trong phân khúc	1	3&& 4&& 5&& 6&& 	12&& 	0	0	3	0	0
197	So sánh Peugeot 2008 GT Line 2021 và Toyota Corolla Cross 1.8V 20201: Hơn 800 triệu chọn xe nào?	peugeot 2008 2021 hiện có mức giá cao hơn so với phần_lớn các xe cùng phân khúc dao_động từ 739 - 829 triệu đồng	1	1&& 2&& 3&& 	12&& 13&& 14&& 15&& 16&& 17&& 	0	0	1	0	0
197	So sánh Peugeot 2008 GT Line 2021 và Toyota Corolla Cross 1.8V 20201: Hơn 800 triệu chọn xe nào?	toyota_corolla cross 1.8 v vẫn giữ truyền_thống là thương_hiệu xe luôn có mức giá cao nhất phân khúc với 3 phiên_bản dao_động từ 720 - 918 triệu đồng	1	1&& 2&& 3&& 4&& 	17&& 18&& 	0	0	1	0	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	lợi_thế lớn nhất của mitsubishi_xpander khi cạnh_tranh với các đối_thủ cùng phân khúc là mức giá bán rẻ , giá xe hiện dao_động trong khoảng 555 - 630 triệu đồng	1	5&& 	9&& 10&& 11&& 12&& 13&& 	0	0	3	0	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	ở chiều ngược_lại , toyota_innova 2.0 g 2021 lại đang là xe mpv có mức giá cao nhất việt_nam với 4 phiên_bản dao_động từ 750 - 989 triệu đồng	1	5&& 6&& 7&& 8&& 	19&& 	0	0	1	0	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	mitsubishi xpander có lợi_thế về thiết_kế trẻ_trung , nội_thất 7 chỗ đủ dùng và quan_trọng nhất là mức giá rẻ hơn 200 triệu đồng so với phiên_bản tương_tự của đối_thủ	1	1&& 2&& 	27&& 28&& 29&& 30&& 	0	0	3	0	0
424	So sánh xe Kia Seltos 2020 và Suzuki XL7 2020: Giải quyết bài toán hơn 600 triệu mua xe gì?	tuy_nhiên , mức giá cao hơn 50 triệu đồng so với đối_thủ suzuki xl7 sẽ khiến nhiều người phải suy_nghĩ	1		13&& 14&& 	0	0	1	0	0
345	So sánh xe Baic X55 và Hyundai Tucson 2021: Đại chiến xe CUV giá rẻ	còn với hyundai_tucson , chiếc xe đến từ hàn_quốc vẫn luôn được biết đến là chiếc xe sở_hữu ngoại_thất hấp_dẫn , tiện_nghi khá đầy_đủ và mức giá cũng rẻ hơn so với các đối_thủ đến từ nhật_bản	1	3&& 	33&& 34&& 35&& 36&& 37&& 	0	0	3	0	0
345	So sánh xe Baic X55 và Hyundai Tucson 2021: Đại chiến xe CUV giá rẻ	dù là xe_nhập tư_nhân , nhưng baic x55 2021 có_giá rẻ nhất phân khúc	1	7&& 8&& 9&& 	13&& 14&& 	0	0	3	0	0
345	So sánh xe Baic X55 và Hyundai Tucson 2021: Đại chiến xe CUV giá rẻ	khi so với các xe cùng phân khúc đến từ nhật_bản như mazda cx - 5 , honda cr - v … thì hyundai tucson đang là xe có_giá hấp_dẫn nhất	1	24&& 25&& 	4&& 5&& 6&& 7&& 8&& 9&& 10&& 11&& 	0	0	3	0	0
345	So sánh xe Baic X55 và Hyundai Tucson 2021: Đại chiến xe CUV giá rẻ	tuy_nhiên , mức giá của hyundai tucson hiện_hành vẫn cao hơn rất nhiều so với baic_x55	1	6&& 7&& 8&& 	16&& 	0	0	1	0	0
345	So sánh xe Baic X55 và Hyundai Tucson 2021: Đại chiến xe CUV giá rẻ	với baic x55 , mẫu xe này có lợi_thế cạnh_tranh nhờ mức giá rẻ nhất phân khúc , trang_bị ở mức đủ dùng	1	2&& 3&& 	16&& 17&& 	0	0	3	0	0
431	So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?	ở chiều ngược_lại , honda city sở_hữu cho mình một phong_cách thể_thao , đồng_nghĩa xe có mức giá cao nhất phân khúc	1	5&& 6&& 	21&& 22&& 	0	0	1	0	0
431	So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?	thương_hiệu đến từ hàn_quốc chốt mức giá bán rẻ nhất phân khúc sedan hạng b cho kia soluto dao_động từ 369 - 469 triệu đồng	1	17&& 18&& 	11&& 12&& 	0	0	3	0	0
431	So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?	do đó , hãng xe nhật_bản tự_tin cạnh_tranh bằng mức giá cao nhất phân khúc	1	4&& 5&& 6&& 	14&& 15&& 	0	0	1	0	0
431	So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?	đội_ngũ so_sánh xe chúng_tôi đã trải nghiệm cảm_giác vận_hành của mẫu xe này , honda city 2021 cho thấy vì sao đây là chiếc xe có_giá cao nhất phân khúc	1	15&& 16&& 17&& 	29&& 30&& 	0	0	1	0	0
431	So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?	tuy_nhiên , nhược_điểm sẽ đến từ mức giá cao nhất phân khúc , gần 600 triệu đồng cho phiên_bản cao_cấp nhất	1		11&& 12&& 	0	0	1	0	0
403	So sánh xe Hyundai Kona 2020 và Ford EcoSport 2020: Lựa chọn nào ngoài Kia Seltos?	trong khi đó , ford ecosport là chiếc xe có_giá bán tốt trong phân khúc cùng khả_năng lái thực_dụng , tin_cậy nhờ khối động_cơ 1.0 ecoboost trứ_danh của thương_hiệu xe_hơi mỹ	1	5&& 	14&& 15&& 	0	0	3	0	0
376	So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam	subaru forester 2020 luôn là chiếc xe có_giá cao nhất phân khúc tại việt_nam khi dao_động trong khoảng 1,128 - 1,288 tỷ đồng cho 3 phiên_bản tùy_chọn khác nhau	1	1&& 2&& 3&& 	11&& 12&& 13&& 14&& 	0	0	1	0	0
374	So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi "vua" phân khúc bị đe dọa	với việc thay_đổi nhẹ trong phiên_bản nâng_cấp lần này , honda cr - v 2020 đã có_giá bán nhỉnh hơn bản tiền_nhiệm , giá xe dao_động từ 998 - 1.118 triệu đồng	1	11&& 12&& 13&& 14&& 15&& 	21&& 22&& 	0	0	1	0	0
374	So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi "vua" phân khúc bị đe dọa	baic beijing x7 2020 đang trở_thành hiện_tượng của phân khúc nhờ mức giá rẻ nhất dao_động từ 528 - 688 triệu đồng	1	1&& 2&& 3&& 4&& 	9&& 10&& 	0	0	3	0	0
374	So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi "vua" phân khúc bị đe dọa	người dùng cr - v sẽ phải ghen tỵ khi baic beijing x7 2020 có_giá rẻ hơn nhưng lại sở_hữu màn_hình giải_trí lớn đến 12,3 inch hỗ_trợ kết_nối đa_phương_tiện cùng dàn âm_thanh 11 loa	1	11&& 12&& 13&& 14&& 	3&& 4&& 5&& 	0	0	3	0	0
359	So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn	so với đời cũ , giá xe mitsubishi pajero sport 2021 tăng đáng_kể , đặc_biệt với phiên_bản cao_cấp diesel 4 × 4 at	1	8&& 9&& 10&& 11&& 	3&& 4&& 	0	0	1	0	0
359	So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn	điểm_trừ đến từ phần vô - lăng nặng không phù_hợp với phái_đẹp và mức giá đã tăng đáng_kể so với đời cũ	1		21&& 22&& 	0	0	1	0	0
344	So sánh xe Baic Beijing X7 2020 và Hyundai Tucson 2020: "Tân binh" mới nổi thách thức "lão làng"	baic beijing x7 2020 đang nổi lên như một hiện_tượng không chỉ nhờ thiết_kế ấn_tượng , nhiều option mà mẫu xe này còn có mức giá rẻ như nhiều chiếc xe trung_quốc khác	1	1&& 2&& 3&& 4&& 	29&& 30&& 31&& 32&& 33&& 	0	0	3	0	0
432	So sánh xe Kia Sorento 2021 và Toyota Fortuner 2021: Đại chiến xe Hàn - Nhật	do đó , mẫu xe này có_giá bán tăng mạnh so với đời cũ dao_động từ 1,099 - 1,349 tỷ đồng	1	4&& 5&& 6&& 	13&& 14&& 	0	0	1	0	0
432	So sánh xe Kia Sorento 2021 và Toyota Fortuner 2021: Đại chiến xe Hàn - Nhật	mặc_dù là mẫu xe có_giá bán cao nhất phân khúc , nhưng toyota_fortuner lengender 2.8 at vẫn còn khá nhiều nhược_điểm	1	13&& 14&& 15&& 16&& 	9&& 10&& 	0	0	1	0	0
432	So sánh xe Kia Sorento 2021 và Toyota Fortuner 2021: Đại chiến xe Hàn - Nhật	do sở_hữu nhiều tính_năng hiện_đại nên so với bản tiền_nhiệm , kia sorento 2021 đã tăng_giá bán đáng_kể	1	12&& 13&& 14&& 	9&& 10&& 	0	0	1	0	0
534	So sánh xe Toyota Fortuner Legender 2020 và Ford Everest Titanium 2020: Cuộc chiến công nghệ	với mức giá bán mới , toyota_fortuner legender 2.8 4x4 at 2020 có mức giá cao nhất phân khúc suv 7 chỗ tại việt_nam đến 1,426 tỷ đồng	1	7&& 8&& 9&& 10&& 11&& 12&& 	18&& 19&& 20&& 21&& 22&& 23&& 24&& 	0	0	1	0	0
482	So sánh xe Mitsubishi Pajero Sport 2020 và Toyota Fortuner 2020	ở phiên_bản mà chúng_tôi so_sánh , toyota_fortuner 2020 4x2 at có lợi_thế hơn nhờ mức giá 1,080 tỷ đồng so với 1,110 tỷ đồng của mitsubishi pajero sport 2020 4x2 at	1	7&& 8&& 9&& 10&& 	26&& 27&& 28&& 29&& 30&& 31&& 	0	0	3	0	0
375	So sánh xe Honda CR-V 2020 và Mitsubishi Outlander 2020: Đại chiến CUV tại Việt Nam	đổi lại , mức giá của xe cao hơn đối_thủ đến 60 triệu đồng cũng là điều khiến nhiều người cần lưu_tâm	1	7&& 	10&& 	0	0	1	0	0
494	So sánh xe Mitsubishi Xpander Cross 2020 và Suzuki XL7 2020: Đại chiến MPV lai SUV tại Việt Nam	mitsubishi xpander cross 2020 vừa ra_mắt được công_bố mức giá cao nhất phân khúc mpv lai suv tại việt_nam	1	1&& 2&& 3&& 4&& 	13&& 14&& 15&& 16&& 17&& 18&& 19&& 	0	0	1	0	0
526	So sánh xe Toyota Corolla Cross 2020 và Kia Seltos 2020: "Tân binh" đại chiến	tuy_nhiên , mức giá cao nhất phân khúc cũng là rào_cản khi người dùng tiếp_cận với toyota_corolla cross 2020	1	17&& 18&& 19&& 	7&& 8&& 	0	0	1	0	0
378	So sánh xe Honda CR-V L 2020 và Peugeot 5008 Active 2020: Chọn xe 5+2 trong tầm giá 1,1 tỷ đồng	đổi lại , bạn sẽ có một mẫu xe có mức giá rẻ hơn đến 150 triệu đồng so với bản cao_cấp và thấp hơn đối_thủ 19 triệu đồng	1	7&& 8&& 9&& 	21&& 22&& 	0	0	3	0	0
535	So sánh xe Toyota Granvia 2020 và Kia Sedona 2020: Cuộc cạnh tranh xe dịch vụ chuyên chở cao cấp	dù cùng cạnh_tranh với các đối_thủ nhưng toyota_granvia lại có những điểm nhấn khác_biệt đến từ cấu_hình 9 chỗ ngồi thay_vì 7 và mức giá cũng cao hơn đáng_kể	1	8&& 	6&& 	0	0	1	0	0
458	So sánh xe Mazda 6 2020 và Honda Accord 2020: Đại chiến xe Nhật	trong khi đó , rõ_ràng màn " ve_sầu lột_xác " của honda accord 2020 hẳn đã khiến người tiêu_dùng hài_lòng với một mẫu xe có_giá bán cao nhất phân khúc tính đến thời_điểm này	1	12&& 13&& 14&& 	29&& 30&& 	0	0	1	0	0
458	So sánh xe Mazda 6 2020 và Honda Accord 2020: Đại chiến xe Nhật	vẫn còn đó nét hoài_cổ trong thiết_kế khu_vực này của mẫu xe có_giá cao nhất phân khúc	1	11&& 12&& 	16&& 17&& 	0	0	1	0	0
458	So sánh xe Mazda 6 2020 và Honda Accord 2020: Đại chiến xe Nhật	còn accord 2020 , với truyền_thống của honda khi các phân khúc đều có_giá bán cao nhất thì việc doanh_số đối_với họ không quá quan_trọng	1	2&& 3&& 	11&& 12&& 	0	0	1	0	0
358	So sánh xe Ford Everest 2020 và Toyota Fortuner 2020: Đại chiến phân khúc SUV 7 chỗ tại Việt Nam	đồng_nghĩa , để sở_hữu mẫu xe đến từ mỹ , khách_hàng sẽ phải chấp_nhận mức giá cao nhất phân khúc	1	5&& 6&& 7&& 8&& 9&& 	19&& 20&& 	0	0	1	0	0
506	So sánh xe Subaru Forester GT Edition 2020 và Peugeot 3008 2020: Ngang giá ngang chất lượng	subaru forester gt edition 2020 đang là chiếc xe có mức giá cao nhất phân khúc và giá_trị xe mang lại cũng hoàn_toàn xứng_đáng	1	1&& 2&& 3&& 4&& 5&& 	15&& 16&& 	0	0	1	0	0
514	So sánh xe Suzuki XL7 2020 và Toyota Rush 2020: Giá bán có quyết định tất cả?	mặc_dù có_giá bán cao nhất phân khúc , nhưng toyota_rush cũng trang_bị ghế_ngồi ở mức cơ_bản với chất_liệu nỉ hoàn_toàn và ghế lái chỉnh cơ	1	10&& 	6&& 7&& 	0	0	1	0	0
524	So sánh xe Toyota Corolla Altis 2020 và Mazda 3 2020: Thế trận khó đảo chiều	trong khi đó , mazda 3 2020 dù có mức giá cao nhất phân khúc sedan hạng c , nhưng đây rõ_ràng là chiếc xe đáng chọn nhất_thời_điểm hiện_tại	1	5&& 6&& 7&& 	14&& 15&& 	0	0	1	0	0
477	So sánh xe Mitsubishi Attrage 2020 và Kia Soluto 2019: Ngang tài ngang sức	với giá bán chỉ cao hơn 5 triệu đồng , chiếc xe mang thương_hiệu nhật_bản đang chiếm ưu_thế hơn so với đối_thủ hàn_quốc vốn đang thành_công_bằng chiến_lược giá rẻ nhiều option	1	11&& 12&& 13&& 14&& 15&& 	22&& 23&& 	0	0	3	0	0
446	So sánh xe Mazda 2 2020 và Toyota Vios 2020: Cuộc chạy đua Option của xe Nhật Bản	mazda 2 2020 là phiên_bản nâng_cấp với ngoại_thất mới_mẻ , ngập_tràn công_nghệ nhưng khách_hàng sẽ phải đánh_đổi bằng việc trả mức giá cao nhất phân khúc sedan hạng b	1	1&& 2&& 3&& 	25&& 26&& 27&& 28&& 29&& 	0	0	1	0	0
475	So sánh xe Mercedes-Benz GLC 300 2020 và BMW X3 2020	bmw x3 2020 hiện là mẫu xe có mức giá cao nhất phân khúc suv hạng sang cỡ nhỏ như nhiều " người anh_em " khác trong gia_đình bmw	1	1&& 2&& 3&& 	13&& 14&& 15&& 16&& 17&& 18&& 19&& 	0	0	1	0	0
16	Chọn Hyundai Tucson 2020 thời thượng hay Subaru Forester 2020 ngập tràn công nghệ tại Việt Nam?	giá bán chính là điểm khác_biệt nhất giữa 2 mẫu xe của thương_hiệu hàn_quốc và nhật_bản khi hyundai tucson 2020 có_giá rẻ nhất phân khúc còn subaru forester 2020 lại là xe được phân_phối với mức giá cao nhất	1	18&& 19&& 20&& 	24&& 25&& 	0	0	3	0	0
452	So sánh xe Mazda 3 2020 và Hyundai Elantra 2020: Đại chiến xe Nhật - Hàn tại Việt Nam	bằng_chứng là honda_civic , toyota_corolla altis giá cao nhất hơn 900 triệu đồng và luôn lọt top xe bán chậm trong phân khúc	1	5&& 6&& 	22&& 23&& 	0	0	1	0	0
466	So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá liệu có ngang chất lượng?	mặc_dù mới mở bán tại nước ta không lâu , nhưng mazda cx - 8 2019 là cái tên gây được sự chú_ý không chỉ bởi mức giá cao nhất phân khúc ( sau ưu_đãi ) mà đây cũng là chiếc xe sở_hữu nhiều công_nghệ an_toàn	1	12&& 13&& 14&& 15&& 16&& 	31&& 32&& 	0	0	1	0	0
466	So sánh xe Mazda CX-8 2019 và Ford Everest 2019: Ngang giá liệu có ngang chất lượng?	những khách_hàng đầu_tiên mua xe mazda cx - 8 2019 được áp_dụng mức ưu_đãi từ 1,149 - 1,399 tỷ đồng , sau đó xe sẽ về mức giá thực dao_động từ 1,199 - 1,444 tỷ đồng , với mức giá trên đây là mẫu xe có_giá cao nhất phân khúc suv 7 chỗ tại việt_nam	1	6&& 7&& 8&& 9&& 10&& 	49&& 50&& 51&& 52&& 53&& 54&& 55&& 	0	0	1	0	0
505	So sánh xe Subaru Forester 2019 và Honda CR-V 2019: cùng tầm giá hơn 1 tỷ, xe nào tốt?	khi còn là xe nhập_khẩu từ nhật , subaru forester luôn thiết_lập mức giá cao nhất nhì phân khúc	1	9&& 10&& 	18&& 19&& 	0	0	1	0	0
463	So sánh xe Mazda CX-5 2019 và Honda CR-V 2019: Công nghệ đấu thực dụng	như_vậy , cả 2 mẫu mazda cx - 5 và honda cr - v đều có động_cơ với 188 mã_lực tương_đương nhau , nhưng cx - 5 sẽ mang đến cho khách_hàng tùy chọn máy 2.0 l với mức giá rẻ hơn đối_thủ	1	7&& 8&& 9&& 25&& 26&& 27&& 	43&& 	2	0	3	0	0
463	So sánh xe Mazda CX-5 2019 và Honda CR-V 2019: Công nghệ đấu thực dụng	tỷ_lệ_thuận với công_nghệ vượt_trội thì cx - 5 cũng có mức giá cao nhất phân khúc dao_động từ 929 - 1.179 triệu đồng còn cr - v vẫn thực_dụng cùng mức giá 983 - 1.093 triệu đồng	1	6&& 7&& 8&& 	15&& 16&& 	0	0	1	0	0
467	So sánh xe Mazda CX-8 2019 và Honda CR-V 2019: Giá cả có nói lên chất lượng?	mazda cx - 8 chỉ vừa ra_mắt ở thị_trường nước ta không lâu , sở_hữu giá bán cao nhất phân khúc , từ 1,199 - 1,444 tỷ đồng	1	1&& 2&& 3&& 4&& 	20&& 21&& 	0	0	1	0	0
467	So sánh xe Mazda CX-8 2019 và Honda CR-V 2019: Giá cả có nói lên chất lượng?	tuy_nhiên , điều này cũng khá dễ hiểu vì giá bán của cx - 8 cao hơn đối_thủ tới vài trăm triệu đồng , vậy nên cuộc đua này khó có_thể kết_luận thắng thua	1	13&& 14&& 15&& 	18&& 	0	0	1	0	0
476	So sánh xe Mercedes-Benz GLC 300 2020 và Land Rover Discovery Sport 2020 vừa ra mắt Việt Nam	riêng đối_thủ land rover discovery sport 2020 , dù có mức giá cao hơn nhưng xe vẫn dùng bóng led thông_thường với tạo_hình mới hơn phiên_bản tiền_nhiệm	1	3&& 4&& 5&& 6&& 7&& 	2&& 	0	0	1	0	0
