sentence_idx	title	sentence	CSI	subject	object	sức mạnh	thiết kế	giá	tính năng	an toàn
534	none	đặc_biệt , ở vị_trí hàng ghế thứ 3 , mẫu suv mang đến khoảng sáng trần và khả_năng duỗi chân tốt hơn	1							
534	none	toyota_fortuner legender 2.8 l at 4x4 mới tại việt_nam lần đầu sở_hữu gói trang_bị an_toàn toyota_safety_sense với nhiều tính_năng cao_cấp gồm : ngoài_ra , mẫu suv này vẫn giữ nguyên những công_nghệ tiêu_chuẩn như : ford everest titanium 2020 cũng sở_hữu hàng_loạt tính_năng cao_cấp như : các trang_bị an_toàn tiêu_chuẩn khác ford everest titanium cũng nhiều hàng_đầu phân khúc như : toyota_fortuner legender 2020 bản cao_cấp nhất sử_dụng động_cơ loại 1gd - ftv , dung_tích 2.8 l_diesel , 4 xi - lanh thẳng hàng cho công_suất tối_đa 201 mã_lực và 500 nm mô - men xoắn	1							
534	none	chính vì_vậy , người dùng sẽ không cảm_thấy thoải_mái hơn khi ngồi trong khoang cabin , dĩ_nhiên với những cú đạp thốc ga , tiếng máy vẫn vọng vào nhưng không quá rõ như trước	1							
534	none	ford everest titanium 2020 có khả_năng cách_âm thuộc hàng tốt nhất phân khúc với nhiều vật_liệu cách_âm ngay từ kính lái	1							
534	none	với toyota_fortuner legender 2020 , xe có phần ngoại_hình trẻ_trung , hấp_dẫn hơn nhiều bản tiền_nhiệm	1							
482	none	đến thời_điểm này , phân khúc suv 7 chỗ ở việt_nam còn nhộn_nhịp hơn khi kia sorento all new vừa xuất_hiện	1							
482	none	khách_hàng có nhu_cầu mua_bán , tham_khảo giá xe có_thể truy_cập tại đây : trong lần nâng_cấp lần này tại việt_nam , cả mitsubishi pajero sport 2020 và toyota_fortuner 2020 đều có sự thay_đổi nhẹ về ngoại_hình giúp xe trẻ_trung so với bản tiền_nhiệm	1							
482	none	ở mặt ca - lăng , mitsubishi pajero sport sử_dụng 3 thanh ngang nhựa bạc thay_vì dạng 2 nan như trước kèm logo đơn_giản hơn bản 2 cầu bởi không chứa radar ở khu_vực này	1							
482	none	do đây chỉ là phiên_bản nâng_cấp nhẹ giữa vòng đời nên cả mitsubishi pajero sport 2020 và toyota_fortuner 2020 đều có khoang nội_thất được bảo_lưu gần như toàn_bộ so với phiên_bản trước	1							
482	none	trong khi đó , bệ điều_khiển trung_tâm của chiếc suv này cao hơn đối_thủ giúp_việc sang số xe trở_nên dễ_dàng hơn	1							
482	none	trái với vẻ bệ_vệ của đối_thủ , fortuner mới nhã_nhặn hơn bởi vật_liệu ở khu_vực này là nhựa mềm giả_da và ốp gỗ mang đến sự cao_cấp hơn	1							
482	none	nhìn sang trái , vô - lăng_bọc da , ốp rõ_ràng là điểm nhấn giúp toyota_fortuner 2020 trở_nên cuốn_hút hơn so với chất_liệu bọc da đơn_thuần trên pajero_sport	1							
482	none	sự khác_biệt trong phân khúc mà duy_nhất chỉ mitsubishi pajero sport 2020 sở_hữu là đồng_hồ điện_tử sau vô - lăng	1							
482	none	so với đối_thủ , toyota_fortuner 2020 có không_gian ghế_ngồi khiêm_tốn hơn khi trục cơ_sở của xe dừng lại ở mức 2.745 mm	1							
482	none	bên cạnh đó , toyota_fortuner cũng có các trang_bị khác tương_tự đối_thủ gồm : hệ_thống điều hòa tự_động 2 giàn lạnh , hộp làm lạnh , kính cửa 1 chạm tất_cả vị_trí , gương chiếu hậu trong chống chói tự_động , cốp chỉnh điện , bệ tỳ tay , nút bấm khởi_động & chìa_khóa thông_minh , chế_độ ga tự_động , .	1							
482	none	đội_ngũ so_sánh xe chúng_tôi đã có dịp trải nghiệm cả 2 chiếc xe trên , rõ_ràng khả_năng vận_hành là điểm khác_biệt lớn giữa mitsubishi_pajero_sport và toyota_fortuner	1							
482	none	việc đánh lái sẽ vất_vả hơn nhiều so với những chiếc xe trợ_lực điện hay trợ_lực thủy_lực nhưng biến_thiên theo tốc_độ	1							
482	none	ngay về mặt lý_thuyết , toyota_fortuner đã tỏ ra yếu_thế hơn đối_thủ	1							
482	none	so với đối_thủ , toyota_fortuner lại có phần vô - lăng tương_đối tốt khi được trợ_lực thủy_lực biến_thiên theo tốc_độ	1							
482	none	đối_với mitsubishi pajero sport 2020 , phiên_bản nâng_cấp mới giúp chiếc xe có phần ngoại_hình trẻ_trung hơn rất nhiều so với bản tiền_nhiệm	1							
375	none	trong phân khúc cuv với cấu_hình ghế ngồi 5 + 2 tại thị_trường việt_nam , honda cr - v và mitsubishi outlander là 2 cái tên nổi_bật nhất	1							
375	none	trong khi cr - v luôn thuộc top xe bán_chạy hàng_đầu phân khúc , thì oulander ở ngay phía sau và bỏ xa đối_thủ nissan x - trail	1							
375	none	những con_số trên vượt_trội hơn đối_thủ còn lại với cấu_hình ghế ngồi 5 + 2 là nissan x - trail với 883 được bàn_giao đến khách_hàng	1							
375	none	để tìm_hiểu chi_tiết , mời độc_giả cùng , 2 mẫu cuv 5 + 2 hấp_dẫn nhất phân khúc tại việt_nam	1							
375	none	honda việt_nam công_bố giá bán mới của crv tăng nhẹ so với trước	1							
375	none	đặc_biệt , hãng xe nhật_bản còn mới bổ_sung phiên_bản màu đỏ với mức giá nhỉnh hơn 5 triệu đồng cụ_thể như sau	1							
375	none	riêng ở phiên_bản nâng_cấp này , honda cr - v 2020 có lưới tản_nhiệt thay_đổi nhẹ so với trước với thanh ngang mạ crom được thay bằng sơn đen bóng để gia_tăng tính thể_thao	1							
375	none	đối_với nhờ sở_hữu kích_thước chiều dài tốt hơn nên trong lần nâng_cấp mới nhất này , honda cr - v được trang_bị bộ mâm với tạo_hình cánh hoa mới nhưng kích_thước không đổi là 18 inch cùng bộ lốp 235 / 60r18	1							
375	none	nhìn ngay bản lốp , honda cr - v đang lớn hơn đối_thủ , điều này sẽ ảnh_hưởng lớn đến khả_năng cách_âm của xe khi lốp tiếp_xúc với mặt_đường	1							
375	none	"sang đến đuôi xe , honda cr - v duy_trì cụm đèn hậu chữ "" l "" , đây là cải_tiến đáng_giá nhất của thế_hệ mới giúp chiếc xe này tăng_vẻ trẻ_trung , hiện_đại hơn"	1							
375	none	nhìn sang đối_thủ , mitsubishi outlander 2020 không có cải_tiến ở cụm đèn phía sau , một tạo_hình quen_thuộc mà nhiều người đánh_giá không quá cao	1							
375	none	hơn_nữa , mitsubishi cũng chưa tích_hợp ống_xả cho xe outlander , một yếu điểm so với đối_thủ trực_tiếp cr - v	1							
375	none	nếu xét về mặt thẩm_mỹ khoang lái , cả honda cr - v và mitsubishi_outlander đều không có bất_cứ thay_đổi thiết_kế tổng_thể_nào so với phiên_bản tiền_nhiệm	1							
375	none	trong đó , chi_tiết ốp gỗ bao_phủ bảng táp - lô , táp - li của crv là điểm nhấn lớn nhất của chiếc xe có doanh_số tốt hàng_đầu phân khúc	1							
375	none	"theo cảm_nhận thực_tế của chúng_tôi , vô - lăng của cr - v mang đến cảm_giác "" nịnh "" tay hơn đối_thủ với chất_liệu da mềm_mại"	1							
375	none	mitsubishi outlander có trục cơ_sở dài hơn 10 mm so với đối_thủ đạt 2.670 mm so với 2.660 mm của honda cr - v	1							
375	none	thế nhưng , trải nghiệm không_gian ghế_ngồi trên cả 2 xe đều không có sự khác_biệt , ngoại_trừ hàng ghế thứ 2 của outlander có khoảng sáng trần xe tốt hơn đối_thủ	1							
375	none	so với đối_thủ honda cr - v , mitsubishi outlander có khả_năng cách_âm ấn_tượng hơn , dù chạy ở tốc_độ cao khoảng 100 km / h nhưng chiếc xe vẫn mang đến không_gian khá yên_tĩnh trong khoang cabin	1							
375	none	hơn_nữa , mẫu xe này có mức giá tương_đối hợp_lý trong phân khúc cuv 5 + 2 tại việt_nam	1							
522	none	"ở chiều ngược_lại , toyota_corolla altis là chiếc xe "" lười "" cải_tiến nhất trong phân khúc"	1							
522	none	thế_hệ thứ 11 hiện_tại của toyota_corolla_altis đã ra_mắt thị_trường việt từ năm 2014 và đến nay , người_ta vẫn nhận ra_dáng_vẻ quen_thuộc của chiếc xe so với ngày đầu xuất_hiện	1							
522	none	"ở lần nâng_cấp mới nhất , toyota_corolla altis chỉ còn lại 2 phiên_bản với mức giá từ 733 - 763 triệu đồng ( màu trắng cao hơn 8 triệu đồng ) cụ_thể như sau : hyundai elantra vẫn luôn duy_trì là mẫu xe sedan hạng c có mức giá rẻ bậc nhất việt_nam , giá khởi_điểm của xe là 580 triệu đồng cùng 4 phiên_bản gồm : hiện_tại , cả 2 mẫu xe hạng c này đang nhận được nhiều chương_trình ưu_đãi của nhà phân_phối , để tham_khảo và đặt_hàng , bạn có_thể truy_cập tại đây : những chiếc xe đến từ nhật_bản mà cụ_thể là thương_hiệu toyota luôn có thiết_kế nằm trong "" vùng an_toàn "" , bền dáng , trung_tính"	1							
522	none	so với đời trước , altis mới đã có hệ_thống đèn_chiếu sáng dạng led projector với một_số tính_năng như điều_khiển đèn tự_động , nhắc_nhở đèn sáng và cân_bằng góc chiếu	1							
522	none	nếu_như nhiều đối_thủ liên_tục cập_nhật hệ_thống màn_hình giải_trí mới thì toyota_corolla altis 2020 không được hãng xe nhật_bản ưu_ái như_vậy	1							
522	none	so với phiên_bản tiền_nhiệm bán ở việt_nam năm 2018 , vô - lăng trên hyundai elantra 2020 đã có thiết_kế mới hoàn_toàn	1							
522	none	các nút bấm tạo_hình thay_đổi và gọn_gàng hơn	1							
522	none	cụm đồng_hồ hiển_thị của của elantra là sự kết_hợp hài hòa giữ dạng cơ và màn_hình đa thông_tin tương_tự đối_thủ , những thiết_kế này chúng_tôi cảm_thấy ấn_tượng hơn corolla_altis	1							
522	none	bên cạnh đó , toyota_corolla altis 2020 còn nhiều tiện_nghi khác bao_gồm : tương_tự đối_thủ , hyundai elantra 2020 cũng sử_dụng màn_hình cảm_ứng avn 7 inch tích_hợp bản_đồ riêng dành cho việt_nam	1							
522	none	bản nâng_cấp giữa vòng đời của hyundai elantra còn sở_hữu nhiều trang_bị như : trang_bị an_toàn của toyota_corolla altis 2020 tại việt_nam khá cơ_bản với những công_nghệ gồm : trên hyundai elantra 2020 , người dùng sẽ được trải nghiệm nhiều tính_năng hơn gồm động_cơ không thay_đổi , toyota_corolla altis 2020 sử_dụng cỗ máy 2zr - fe – dung_tích 1.8 l vvt - i kép cho công_suất cực_đại 138 mã_lực tại 6.400 vòng / phút , mô - men xoắn tối_đa 173nm tại 4.000 vòng / phút	1							
522	none	so với bản cũ , hyundai_elantra đã được cải_tiến hệ_thống treo ổn_định hơn khi vào cua	1							
522	none	tuy_nhiên , sự ổn_định chỉ ở khoảng dưới 70 km / h , còn với tốc_độ nhanh hơn , chiếc xe sẽ bị văng nhất_định ở phần đuôi	1							
522	none	điều này sẽ khó tránh khỏi với một chiếc xe bình_dân thuộc phân khúc sedan hạng c như elantra	1							
423	none	năm 2018 , phân khúc này bắt_đầu sôi_động hơn khi hyundai_kona và honda hr - v_gia_nhập_cuộc_chiến	1							
423	none	bước sang năm 2020 , với sự xuất_hiện của kia_seltos , ford ecosport càng trở_nên khó_khăn hơn khi đây là đối_thủ sừng_sỏ nhất phân khúc	1							
423	none	ngay trong tháng đầu_tiên mở bán ( tháng 9 / 2020 ) , kia_seltos đã đạt doanh_số 1.250 xe , cao hơn tất_cả những đối_thủ cùng phân khúc cộng lại	1							
423	none	ở phiên_bản nâng_cấp mới nhất , ford ecosport 2020 cắt bản 2 biến_thể ambiente at và mt , cùng mức giá giảm nhẹ so với trước từ 603 - 686 triệu đồng	1							
423	none	hướng đến những khách_hàng trẻ nên kia seltos 2020 chọn cho mình một diện_mạo đầy khác_biệt so với những chiếc xe đối_thủ	1							
423	none	điểm mới của mặt ca - lăng trên xe được cải_tiến với lớp crom dạng vân phay xước độc_đáo so với những chiếc xe kia khác	1							
423	none	cản trước của ecosport tuy đã được phối_màu để mang lại vẻ cứng_cáp hơn , nhưng nhìn_chung xe vẫn khá hiền hòa so với các đối_thủ ở phân khúc suv đô_thị	1							
423	none	sự phá_cách của kia seltos không chỉ có phần đầu mà sang đến phần thân , mẫu xe này cũng gây ấn_tượng mạnh với người dùng bởi nóc xe vuông_vức khiến đội_ngũ so_sánh xe chúng_tôi liên_tưởng đến chiếc soul	1							
423	none	tương_tự , ecosport cũng dùng mâm 17 inch nhưng chúng_ta sẽ không nhận ra sự thay_đổi nào về tạo_hình so với đời cũ và vẫn khá đơn_điệu	1							
423	none	ngoài_ra , khu_vực này , chiếc kia seltos còn hiện_đại hơn nhờ phần tay nắm cửa bọc crom tích_hợp nút bấm mở_cửa thông_minh	1							
423	none	ngoài_ra , kia seltos all new còn có phần cản sau với 2 màu tương_phản , ống_xả giả cũng là chi_tiết giúp phần đuôi xe trở_nên cân_đối hơn so với đối_thủ trực_tiếp	1							
423	none	có một điểm trừ trên ford ecosport là cách mở cốp ngang khá bất_tiện khi chiếc xe đỗ ở không_gian hẹp so với những thiết_kế cửa_mở lên trên như các mẫu xe_hơi hiện_nay	1							
423	none	ford ecosport 2020 cũng không hề thua_kém đối_thủ với cách bố_trí không_gian khoang lái đầy trẻ_trung với màn_hình giải_trí đặt nổi	1							
423	none	mẫu xe này sử_dụng thiết_kế d - cut , đây là chiếc xe duy_nhất trong phân khúc nhấn_mạnh sự thể_thao bằng tạo_hình này	1							
