sentence_idx	sentence	CSI
197	động_cơ trên kết_hợp hộp_số tự_động 6 cấp và hệ dẫn_động cầu trước cùng 3 chế_độ lái gồm : tiêu_chuẩn - thể_thao - bán tự_động	0
197	toyota_corolla cross 1.8 v hiện_hành dùng động_cơ xăng_hút khí nạp tự_nhiên cho công_suất 138 mã_lực , mô men xoắn 172 nm	0
197	động_cơ trên ghép_nối với hộp_số tự_động vô cấp cvt - i và hệ dẫn_động cầu trước	0
197	ấn_tượng đầu_tiên khi vận_hành peugeot 2008 gt line 2021 là chiếc xe có khả_năng tăng_tốc rất tốt dù động_cơ_chỉ 1.2 l	0
197	"khi đạp sâu chân ga ép chiếc xe đột_ngột , chúng_tôi cảm_nhận sức_mạnh xe khá tốt khi động_cơ không "" gào "" quá lớn mà thể_hiện sự êm_ái , phần vô - lăng dường_như không có sự rung lắc"	0
197	hơn_nữa , chiếc xe này dùng máy turbo , nhưng nó sẽ không quá lớn và độ nhạy chân ga tốt	0
197	mặc_dù không ấn_tượng như hộp_số cvt , nhưng với hộp_số tự_động 6 cấp , peugeot 2008 gt line 2021 vẫn mang đến sự mượt_mà , êm_ái , xe không bị giật_cục khi tải nặng	0
197	khi chạy peugeot 2008 vào cua ở tốc_độ cao , chúng_tôi cảm_thấy rất yên_tâm bởi thân xe ít bị xoắn vặn và đuôi không văng	0
197	khung gầm cứng chắc khiến chiếc xe qua những đoạn đường mấp_mô , bạn sẽ trải nghiệm cảm_giác có phần_cứng của hệ_thống treo , nhưng nó sẽ không cứng kiểu cực_đoan như một mẫu xe mà chúng_tôi đã trải nghiệm	0
197	ngoài_ra , cảm_giác cầm vô - lăng của chiếc xe này rất tốt	0
197	vô - lăng đầm chắc khi chạy tốc_độ cao và đủ sự nhẹ_nhàng , tinh_tế ở những cung đường nội_đô chật_hẹp	0
197	lợi_thế của hệ_thống treo này là giúp xe êm_ái khi đi qua đường xấu nhưng khi chạy tốc_độ cao và vào cua sẽ mang đến cảm_giác chòng chành khiến người trong xe dễ say	0
197	toyota_corolla cross 1.8 v 2021 là chiếc xe phù_hợp với những người có phong_cách lái điềm_đạm , bởi mẫu xe này không đề_cao đến khả_năng tăng_tốc hay mang đến trải nghiệm phấn_khích cho người dùng	0
197	thay vào đó , mẫu suv của toyota hướng đến việc mang đến sự an_toàn cho khách_hàng bằng loạt công_nghệ tiên_tiến như ga hành_trình thích_ứng , cảnh_báo chệch làn_đường , camera 360 độ , phanh tự_động . .	0
197	nhìn_chung , peugeot 2008 gt line 2021 và toyota_corolla cross 1.8 v 2021 là những sự lựa_chọn suv đô_thị hoàn_toàn mới và hấp_dẫn tại việt_nam thời_điểm hiện_tại	0
197	với peugeot 2008 gt line 2021 , chiếc xe đến từ pháp hướng nhiều đến phong_cách cận sang và thể_thao , trẻ_trung	0
197	không_những_vậy , khả_năng vận_hành , khung gầm cứng vững và loạt công_nghệ an_toàn mới cũng là điểm nhấn của peugeot 2008	0
197	"trong khi đó , toyota_corolla cross 1.8 v 2021 vẫn hướng nhiều đến khách_hàng "" ăn chắc mặc bền "" với thương_hiệu được người dùng việt yêu thích"	0
197	ngoài_ra , ở phiên_bản này , chiếc xe của thương_hiệu nhật_bản còn đáp_ứng đầy_đủ tiêu_chí an_toàn với những công_nghệ hàng_đầu hiện_nay	0
191	hiện_nay , không ít người vẫn còn phân_vân trong việc lựa_chọn một 7 chỗ phục_vụ gia_đình và kinh_doanh dịch_vụ	0
191	trong đó , 2 chiếc xe thường_xuyên được đặt lên bàn cân là mitsubishi_xpander và toyota_innova	0
191	những mẫu xe này đều hướng đến phong_cách thực_dụng , bền_bỉ , tiết_kiệm nên rất được nhiều khách_hàng tin_tưởng và lựa_chọn	0
191	vậy đâu là chiếc xe có_thể đáp_ứng tốt nhất những yêu_cầu của gia_đình bạn ? hãy cùng chúng_tôi so_sánh xe mitsubishi xpander at 2021 và toyota_innova 2.0 g 2021 để có câu trả_lời	0
191	"trong khi đó , toyota_innova 2021 duy_trì phong_cách quen_thuộc với ngoại_hình tương_đối già_dặn và đậm chất thực_dụng "" rất toyota """	0
191	điểm nhấn trên mitsubishi xpander at 2021 là xe đã sử_dụng cụm pha led thay cho bóng halogen trước đây kết_hợp dải led định_vị ban_ngày đặt phía trên tách_biệt	0
191	trong khi đó , lưới tản_nhiệt của xe sử_dụng 2 thanh ngang có thiết_kế mới góc_cạnh hơn , cản trước tích_hợp đèn sương_mù	0
191	toyota_innova 2.0 g hiện vẫn sử_dụng đèn_pha halogen có tính_năng tự_động cân_bằng góc chiếu và điều_khiển đèn tự_động	0
191	gương xe được bọc crom tích_hợp đèn xi - nhan led cùng tính_năng chỉnh / gập điện , tay nắm cửa tích_hợp nút bấm mở khóa thông_minh	0
191	"tiến_ra phần đuôi , mitsubishi xpander at 2021 khá hiền_lành với cụm đèn hậu hình chữ "" l "" đối_xứng sử_dụng công_nghệ led"	0
191	ở phiên_bản nâng_cấp , hãng xe nhật_bản đã tinh_chỉnh ăng - ten vây cá_mập thay_thế dạng truyền_thống	0
191	đáng tiếc , dù phiên_bản cao_cấp nhưng xpander chưa có cảm_biến lùi	0
191	đuôi xe toyota_innova 2021 giống_hệt đời cũ với đèn hậu dạng bóng thường , khu_vực này có camera lùi / cảm_biến lùi là trang_bị tiêu_chuẩn trên phiên_bản này	0
191	còn toyota_innova chỉ thay_đổi nhẹ về thiết_kế lưới tản_nhiệt , bổ_sung cảm_biến trước	0
191	với kích_thước không lớn nên mọi thứ trong khoang cabin của mitsubishi xpander 2021 đều được tinh_chỉnh gọn_gàng	0
191	mẫu xe này sở_hữu màn_hình cảm_ứng 7 inch có_thể kết_nối apple carplay và androi_auto cùng các kết_nối cơ_bản khác	0
191	những tiện_nghi khác ở đây của xpander như : nút bấm khởi_động , điều hòa chỉnh tay 2 giàn lạnh , chìa_khoá thông_minh , chế_độ đàm_thoại rảnh tay , ổ_cắm điện 12v cho cả 3 hàng ghế . .	0
191	vô - lăng xe mitsubishi xpander vẫn là dạng 3 chấu quen_thuộc bọc da tích_hợp đầy_đủ các tính_năng cơ_bản mang đến sự tiện_lợi cho người lái	0
191	cụm đồng_hồ trên xpander theo phong_cách analog truyền_thống cùng màn_hình tft 4,2 inch ở vị_trí trung_tâm	0
191	"mẫu mpv từng là "" vua doanh_số "" một thời có màn_hình cảm_ứng 8 inch cho phép ghép_nối với điện_thoại thông_minh"	0
191	vô - lăng của toyota_innova 2.0 g 2021 dạng 3 chấu bọc da , mạ bạc tích_hợp nút bấm chỉnh hệ_thống âm_thanh , điện_thoại rảnh tay & màn_hình hiển_thị đa thông_tin . .	0
191	với trục cơ_sở 2.775 mm , khách_hàng có_thể yên_tâm mitsubishi xpander 2021 là chiếc xe 7 chỗ đủ dùng trong phân khúc , nó sẽ không bị quá chật như nhiều người nghĩ và nhìn vào các thông_số kích_thước tổng_thể	0
191	mitsubishi xpander mới còn trang_bị ghế da tiêu_chuẩn , các hàng ghế đều chỉnh cơ hoàn_toàn	0
191	điểm cộng của xe là có_thể gập phẳng 2 hàng ghế sau tạo nên không_gian tốt hơn giúp người dùng có_thể sử_dụng linh_hoạt	0
191	dù mức giá cao đến 865 triệu đồng , nhưng ghế_ngồi trên toyota_innova 2.0 g at 2021 vẫn chỉ bọc nỉ và chỉnh cơ hoàn_toàn	0
191	hàng ghế thứ 2 của xe có_thể gập theo tỷ_lệ 60 : 40 , hàng ghế thứ 3 gập và treo lên đúng phong_cách của toyota	0
191	rõ_ràng , đây là điểm trừ khá lớn của xe tồn_tại suốt thời_gian dài nhưng hãng xe nhật_bản vẫn chưa thay_đổi	0
191	mitsubishi xpander at 2021 mới nhất đã được bổ_sung thêm 2 hệ_thống an_toàn gồm hệ_thống kiểm_soát lực kéo tcl và cảnh_báo phanh khẩn_cấp ess	0
191	toyota_innova 2.0 g 2021 giữ nguyên động_cơ cũ , loại 2.0 l vvt - i cho công_suất 137 mã_lực tại vòng tua máy 5.600 vòng / phút , mô - men xoắn cực_đại 183 nm tại 4.000 vòng / phút	0
191	xe được kết_hợp hộp_số tự_động 6 cấp và hệ dẫn_động cầu sau	0
191	nhiều người vẫn rất phân_vân khi quyết_định chọn mitsubishi_xpander hay toyota_innova khi xét về khía_cạnh động_cơ và vận_hành	0
191	theo những trải nghiệm thực_tế của chúng_tôi , dù động_cơ dung_tích nhỏ và sức_mạnh không quá ấn_tượng	0
191	mitsubishi xpander không phải chiếc xe bốc , nhưng sẽ đáp_ứng nhu_cầu vận_hành hàng ngày của khách_hàng	0
191	xe có phần vô - lăng trợ_lực điện khá nhẹ_nhàng khi di_chuyển trong thành_phố , tuy_nhiên khi chạy đường_cao_tốc_độ phản_hồi chưa thực_sự tốt	0
191	trong khi đó , hệ_thống treo của mitsubishi xpander 2021 vẫn còn tương_đối_cứng	0
191	khi đi qua mô cầu hoặc g giảm_tốc , chiếc xe này mang đến trạng_thái không thực_sự thoải_mái cho hành_khách bên trong xe	0
191	tình_trạng này sẽ hạn_chế khi mitsubishi xpander chở đủ tải	0
191	toyota_innova là chiếc xe có phần vô - lăng trợ_lực thủy_lực nên khi di_chuyển trong nội_đô sẽ khá vất_vả	0
191	tuy_nhiên , nó cũng không nặng cực_đoan kiểu suv nên về phần này cũng không phải vấn_đề quá lớn	0
191	lợi_thế của xe là khi di_chuyển tốc_độ cao , cảm_giác cầm vô - lăng sẽ yên_tâm bởi sự đầm chắc , phản_hồi khá tốt	0
191	ở phân khúc xe đa_dụng , duy chỉ có toyota_innova sử_dụng hệ dẫn_động cầu	0
191	điều này giúp chiếc xe lợi_thế hơn khi vận_hành , bánh trước chỉ có nhiệm_vụ đánh lái , sức_mạnh động_cơ sẽ được dồn đến bánh sau	0
191	nhìn_chung , mitsubishi xpander at 2021 và toyota_innova 2.0 g 2021 đều là những lựa_chọn xe đa_dụng hàng_đầu hiện_nay với những gì đã chứng_minh trong thời_gian qua	0
191	mẫu xe này hướng nhiều đến khách_hàng trẻ tuổi để phục_vụ gia_đình hay kinh_doanh	0
191	trong khi đó , toyota_innova 2021 tiếp_tục hướng đến giá_trị cốt_lõi là chiếc xe bền_bỉ , thương_hiệu mạnh , không_gian nội_thất , tiện_nghi đủ dùng	0
191	tuy_nhiên , mức giá bán cao luôn là rào_cản của mẫu xe này khi tiếp_cận khách_hàng việt	0
424	trong thời_gian gần đây , người tiêu_dùng việt_nam đang có nhiều sự lựa_chọn xe_hơi trong tầm giá 600 triệu đồng ở nhiều phân khúc	0
424	chính vì_vậy , không ít người phân_vân giữa các mẫu xe thuộc phân khúc xe đa_dụng ( mpv ) lai suv hay những suv đô_thị truyền_thống với ngân_sách như trên	0
424	ở bài viết này , chúng_tôi so_sánh xe kia seltos 2020 và suzuki xl7 2020 đều là những lựa_chọn trong tầm giá 600 triệu đồng	0
424	mặc_dù không cùng phân khúc , nhưng 2 mẫu xe này lại khiến người dùng việt_khó lựa_chọn khi mỗi xe đều có những điểm cộng riêng	0
424	mẫu suv đô_thị kia seltos được người dùng đánh_giá cao nhờ sở_hữu mức giá hợp_lý với những gì mà xe mang lại	0
424	theo đó , trường_hải ( thaco ) phân_phối xe dưới dạng lắp_ráp trong nước với giá dao_động từ 599 - 719 triệu đồng	0
424	trong đó , kia seltos là chiếc xe tiêu_biểu khi xuất_hiện đã khiến những khách_hàng trẻ tuổi yêu thích	0
424	còn với suzuki xl7 , mẫu xe đến từ nhật_bản này có phong_cách thiết_kế truyền_thống , cổ_điển hơn	0
424	ấn_tượng nhất trên kia seltos 2020 phải kể đến cụm đèn_pha phía trước được tách_biệt 2 phần	0
424	với phiên_bản luxury , xe sử_dụng đèn_pha halogen kết_hợp dải led định_vị ban_ngày kéo sang lưới tản_nhiệt là chi_tiết mới_lạ với người dùng	0
424	vẫn dùng mặt ca - lăng mũi hổ đặc_trưng , nhưng kia đã cách_điệu thiết_kế này của mình với phần viền bọc crom dạng vân quả trám thay_vì dạng trơn như các mẫu xe khác	0
424	mặc_dù có dải_đèn led định_vị ban_ngày nhưng đội_ngũ chúng_tôi thấy nó vẫn khá ngắn khiến độ nhận_diện không cao	0
424	để gia_tăng chất suv , suzuki đã sử_dụng cản trước với phần nhựa cứng mạ bạc / đen giúp diện_mạo đầu xe xl7 trở_nên cứng_cáp hơn	0
424	"phần thân xe , kia seltos dùng vành 17 inch dạng chữ "" y "" với các tạo_hình khá cầu kỳ , vòm bánh sử_dụng nhựa cứng màu đen là đặc_trưng của những mẫu suv"	0
424	để gia_tăng tính thể_thao cũng như thẩm_mỹ cho xe , hãng xe hàn_quốc sử_dụng trần sơn đen tương_phản với màu ngoại_thất	0
424	gương chiếu hậu có tính_năng chỉnh điện , tự_động gập kết_hợp dải_xi - nhan led cùng giúp khả_năng nhận_diện của xe cao hơn	0
424	ở đuôi xe , kia seltos sử_dụng những đường_nét thiết_kế góc_cạnh nổi khối ấn_tượng	0
424	"đặc_biệt , cụm đèn hậu với những dây led gợi nhớ đến thiết_kế của "" đàn_anh "" cerato và dải_crom to bản liền mạch"	0
424	cản sau của xe có thiết_kế khí động_học với những đường chia gió to bản và ống_xả giả 2 bên giúp mẫu xe này cân_đối hơn khi quan_sát từ phía sau	0
424	"một trong những điểm mà chúng_tôi cảm_thấy thiếu khi trải nghiệm suzuki xl7 2020 là xe chưa có cánh gió trên cao khiến phần đuôi xe có cảm_giác bị ngắn , "" cụt_lủn """	0
424	là mẫu xe trong tầm giá 600 triệu đồng nên khoang nội_thất của kia seltos 2020 vẫn chủ_yếu sử_dụng vật_liệu nhựa cứng , bề_mặt táp - lô giả_da khá sắc nét	0
424	nổi_bật ở đây là hệ_thống màn_hình cảm_ứng đặt nổi với kích_thước 8 inch nối_liền cụm đồng_hồ sau lái dành cho bản luxury	0
424	cụm điều hòa và khu_vực điều_khiển bên dưới của mẫu suv đô_thị nhà kia có cách bố_trí khá gọn_gàng giúp người dùng dễ_dàng làm_quen xe	0
424	đối_với suzuki xl7 , chiếc mpv lai suv này ấn_tượng với màn_hình đặt nổi có kích_thước đến 10 inch với khả_năng cảm_ứng nhanh_nhạy	0
424	ngoài_ra , hãng xe đến từ nhật_bản còn sử_dụng nhiều chi_tiết giả vân carbon mang đến sự khác_biệt cho người dùng	0
424	bên dưới là điều_hoà tự_động , khu_vực điều_khiển trung_tâm với cần số đặt thấp	0
